fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
100027817692443_190461935224395,,6,3,2018-11-30 00:00:00.000,3,0,100027817692443,6
100027817692443_190858071851448,,2,0,2018-12-01 00:00:00.000,2,0,100027817692443,2
100027817692443_190864685184120,,4,0,2018-12-01 00:00:00.000,4,0,100027817692443,4
100027817692443_191014731835782,,13,4,2018-12-01 00:00:00.000,11,0,100027817692443,13
100027817692443_191687511768504,0,7,4,2018-12-02 00:00:00.000,5,2,100027817692443,7
100027817692443_192320005038588,,9,3,2018-12-03 00:00:00.000,7,0,100027817692443,9
100027817692443_192881891649066,,2,1,2018-12-04 00:00:00.000,0,0,100027817692443,2
100027817692443_192984688305453,,7,5,2018-12-04 00:00:00.000,6,0,100027817692443,7
100027817692443_193064048297517,,35,3,2018-12-04 00:00:00.000,31,0,100027817692443,35
100027817692443_193064768297445,,33,1,2018-12-04 00:00:00.000,32,0,100027817692443,33
100027817692443_194331034837485,,8,5,2018-12-06 00:00:00.000,6,0,100027817692443,8
100027817692443_194430694827519,0,9,3,2018-12-06 00:00:00.000,7,1,100027817692443,9
100027817692443_194990948104827,,11,5,2018-12-07 00:00:00.000,10,1,100027817692443,11
100027817692443_195209401416315,,3,0,2018-12-07 00:00:00.000,3,0,100027817692443,3
100027817692443_195384758065446,,58,8,2018-12-07 00:00:00.000,54,0,100027817692443,58
100027817692443_195809624689626,,5,4,2018-12-08 00:00:00.000,4,0,100027817692443,5
100027817692443_196403547963567,,27,0,2018-12-09 00:00:00.000,29,0,100027817692443,27
100027817692443_196409007963021,,5,4,2018-12-09 00:00:00.000,4,0,100027817692443,5
100027817692443_196655187938403,,9,0,2018-12-09 00:00:00.000,0,0,100027817692443,9
100027817692443_197648314505757,,5,3,2018-12-11 00:00:00.000,5,0,100027817692443,5
100027817692443_198057981131457,,11,0,2018-12-11 00:00:00.000,11,0,100027817692443,11
100027817692443_198722684398320,0,6,7,2018-12-12 00:00:00.000,3,1,100027817692443,6
100027817692443_199324087671513,,133,9,2018-12-13 00:00:00.000,0,0,100027817692443,133
100027817692443_199450024325586,,6,2,2018-12-13 00:00:00.000,5,0,100027817692443,6
100027817692443_200001034270485,,7,1,2018-12-14 00:00:00.000,7,0,100027817692443,7
100027817692443_200341800903075,,15,0,2018-12-14 00:00:00.000,15,0,100027817692443,15
100027817692443_202552237348698,,14,0,2018-12-18 00:00:00.000,14,0,100027817692443,14
100027817692443_203954590541796,,31,2,2018-12-20 00:00:00.000,31,0,100027817692443,31
100027817692443_204106300526625,,22,1,2018-12-20 00:00:00.000,20,0,100027817692443,22
100027817692443_204477003822888,,2,0,2018-12-21 00:00:00.000,2,0,100027817692443,2
100027817692443_204478570489398,,2,0,2018-12-21 00:00:00.000,2,0,100027817692443,2
100027817692443_204571147146807,,1,0,2018-12-21 00:00:00.000,1,0,100027817692443,1
100027817692443_205907153679873,,9,1,2018-12-23 00:00:00.000,7,0,100027817692443,9
100027817692443_206541586949763,,12,0,2018-12-24 00:00:00.000,13,0,100027817692443,12
100027817692443_207715260165729,,19,1,2018-12-26 00:00:00.000,18,0,100027817692443,19
100027817692443_208033486800573,,5,0,2018-12-26 00:00:00.000,5,0,100027817692443,5
100027817692443_210342606569661,,1,0,2018-12-30 00:00:00.000,1,0,100027817692443,1
100027817692443_210419413228647,,6,1,2018-12-30 00:00:00.000,4,0,100027817692443,6
100027817692443_210607936543128,,77,2,2018-12-30 00:00:00.000,77,0,100027817692443,77
100031837786094_104893873915205,,88,0,2018-12-28 00:00:00.000,88,0,100031837786094,88
100031837786094_104895450581714,,71,1,2018-12-28 00:00:00.000,70,0,100031837786094,71
100031837786094_105524063852186,,8,0,2018-12-28 00:00:00.000,8,0,100031837786094,8
100031837786094_105524463852146,,6,0,2018-12-28 00:00:00.000,6,0,100031837786094,6
100031837786094_106583280412931,,149,8,2018-12-29 00:00:00.000,144,0,100031837786094,149
100031837786094_108145643590028,,128,7,2018-12-30 00:00:00.000,122,0,100031837786094,128
100031837786094_119782229093036,,32,0,2018-11-13 00:00:00.000,32,0,100031837786094,32
1362923905_10205550197378622,,1193,142,2018-12-17 17:00:00.000,1311,0,1362923905,1193
1362923905_10205840976327914,0,914,0,2018-11-13 17:00:00.000,1104,4,1362923905,914
1362923905_10207669401197393,0,1649,109,2018-09-23 17:00:00.000,2007,1,1362923905,1649
1362923905_10209803598110982,,881,127,2018-11-19 17:00:00.000,1016,0,1362923905,881
1362923905_10210605009225759,0,1014,68,2018-12-04 17:00:00.000,1174,2,1362923905,1014
1362923905_10212276293446820,0,1149,0,2018-09-30 17:00:00.000,1233,1,1362923905,1149
1362923905_10213306973133168,0,977,100,2018-09-23 17:00:00.000,1418,11,1362923905,977
1362923905_10213370652005100,0,1158,138,2018-10-02 17:00:00.000,1363,14,1362923905,1158
1362923905_10213384842359850,0,624,74,2018-10-04 17:00:00.000,738,13,1362923905,624
1362923905_10213414224654389,0,335,107,2018-10-08 17:00:00.000,546,8,1362923905,335
1362923905_10213422013209098,0,412,113,2018-10-09 17:00:00.000,715,13,1362923905,412
1362923905_10213558421139211,,203,51,2018-10-30 17:00:00.000,255,0,1362923905,203
1362923905_10213558471620473,0,787,95,2018-10-30 17:00:00.000,988,2,1362923905,787
1362923905_10213559729291914,0,492,78,2018-10-30 17:00:00.000,711,6,1362923905,492
1362923905_10213572188803394,0,285,86,2018-11-01 17:00:00.000,411,9,1362923905,285
1362923905_10213628146522302,0,312,71,2018-11-09 17:00:00.000,433,4,1362923905,312
1362923905_10213632277505574,0,333,72,2018-11-10 17:00:00.000,505,152,1362923905,333
1362923905_10213640971482918,0,260,75,2018-11-11 17:00:00.000,279,6,1362923905,260
1362923905_10213671967097789,0,450,75,2018-11-16 17:00:00.000,481,6,1362923905,450
1362923905_10213692212043900,0,626,76,2018-11-19 17:00:00.000,655,3,1362923905,626
1362923905_10213696225664238,0,782,69,2018-11-20 17:00:00.000,844,3,1362923905,782
1362923905_10213696745437232,0,574,117,2018-11-20 17:00:00.000,603,11,1362923905,574
1362923905_10213773762962622,,262,0,2018-12-02 17:00:00.000,280,0,1362923905,262
1362923905_10213773763642639,,121,10,2018-12-02 17:00:00.000,114,0,1362923905,121
1362923905_10213783156037443,,41,4,2018-12-03 17:00:00.000,37,0,1362923905,41
1362923905_10213844596413414,0,717,107,2018-12-12 17:00:00.000,642,6,1362923905,717
1362923905_10213891964717592,0,529,75,2018-12-19 17:00:00.000,536,3,1362923905,529
1362923905_10213892102961048,0,1651,103,2018-12-19 17:00:00.000,1972,11,1362923905,1651
1362923905_10213921383893053,0,722,75,2018-12-23 17:00:00.000,715,1,1362923905,722
1362923905_10213928428189156,0,1325,80,2018-12-24 17:00:00.000,1342,5,1362923905,1325
537414652_10156733122279653,0,700,315,2018-07-01 17:00:00.000,709,618,537414652,700
537414652_10156734177614653,0,148,4,2018-07-01 17:00:00.000,147,2,537414652,148
537414652_10156734355114653,0,150,0,2018-07-01 17:00:00.000,146,3,537414652,150
537414652_10156740123624653,0,372,30,2018-07-03 17:00:00.000,371,31,537414652,372
537414652_10156740189474653,0,55,2,2018-07-03 17:00:00.000,57,3,537414652,55
537414652_10156742412314653,,480,76,2018-07-04 17:00:00.000,480,0,537414652,480
537414652_10156744705674653,0,299,177,2018-07-05 17:00:00.000,297,282,537414652,299
537414652_10156745095024653,0,75,5,2018-07-05 17:00:00.000,70,4,537414652,75
537414652_10156745803904653,0,601,11,2018-07-06 17:00:00.000,606,2,537414652,601
537414652_10156750449109653,0,519,133,2018-07-07 17:00:00.000,507,395,537414652,519
537414652_10156754712364653,0,165,48,2018-07-09 17:00:00.000,159,125,537414652,165
537414652_10156756765674653,,326,16,2018-07-10 17:00:00.000,321,1,537414652,326
537414652_10156759153024653,,48,1,2018-07-11 17:00:00.000,49,1,537414652,48
537414652_10156759448189653,,166,10,2018-07-11 17:00:00.000,158,0,537414652,166
537414652_10156760198659653,0,199,115,2018-07-11 17:00:00.000,196,45,537414652,199
537414652_10156762106344653,,486,12,2018-07-12 17:00:00.000,491,0,537414652,486
537414652_10156768047024653,,265,7,2018-07-14 17:00:00.000,261,0,537414652,265
537414652_10156769897864653,0,287,460,2018-07-15 17:00:00.000,279,133,537414652,287
537414652_10156772680899653,0,134,29,2018-07-16 17:00:00.000,127,69,537414652,134
537414652_10156775169794653,0,96,24,2018-07-17 17:00:00.000,93,3,537414652,96
537414652_10156777474664653,,840,108,2018-07-18 17:00:00.000,848,0,537414652,840
537414652_10156778625659653,,190,25,2018-07-18 17:00:00.000,187,3,537414652,190
537414652_10156780202814653,,144,12,2018-07-19 17:00:00.000,140,0,537414652,144
537414652_10156780429154653,0,179,23,2018-07-19 17:00:00.000,175,17,537414652,179
537414652_10156783655889653,0,206,24,2018-07-20 17:00:00.000,196,71,537414652,206
537414652_10156785207114653,0,285,32,2018-07-21 17:00:00.000,278,2,537414652,285
537414652_10156790332109653,,37,0,2018-07-23 17:00:00.000,39,0,537414652,37
537414652_10156798077824653,,62,4,2018-07-26 17:00:00.000,62,0,537414652,62
537414652_10156799402999653,0,845,138,2018-07-26 17:00:00.000,853,12,537414652,845
537414652_10156804355709653,0,88,16,2018-07-28 17:00:00.000,79,59,537414652,88
537414652_10156807018709653,0,162,11,2018-07-29 17:00:00.000,159,4,537414652,162
537414652_10156811590414653,,37,0,2018-07-31 17:00:00.000,39,0,537414652,37
537414652_10156812490129653,,86,5,2018-07-31 17:00:00.000,82,0,537414652,86
537414652_10156812632039653,,201,11,2018-07-31 17:00:00.000,196,1,537414652,201
537414652_10156812813449653,0,235,122,2018-07-31 17:00:00.000,227,103,537414652,235
537414652_10156814288399653,,72,4,2018-08-01 17:00:00.000,67,0,537414652,72
537414652_10156817213509653,,43,0,2018-08-02 17:00:00.000,45,0,537414652,43
537414652_10156817750289653,0,82,7,2018-08-02 17:00:00.000,76,10,537414652,82
537414652_10156820312874653,,2622,730,2018-08-03 17:00:00.000,2656,0,537414652,2622
537414652_10156823560364653,0,280,36,2018-08-04 17:00:00.000,276,2,537414652,280
537414652_10156824567759653,,275,14,2018-08-05 17:00:00.000,270,0,537414652,275
537414652_10156825199569653,0,375,379,2018-08-05 17:00:00.000,368,113,537414652,375
537414652_10156826906749653,,911,298,2018-08-06 17:00:00.000,909,0,537414652,911
537414652_10156827819779653,,39,0,2018-08-06 17:00:00.000,40,0,537414652,39
537414652_10156828234159653,0,201,103,2018-08-06 17:00:00.000,207,82,537414652,201
567112096_10155401796907097,,487,39,2018-07-01 17:00:00.000,519,0,567112096,487
567112096_10155402036682097,,199,5,2018-07-01 17:00:00.000,214,0,567112096,199
567112096_10155403902752097,,356,4,2018-07-02 17:00:00.000,379,0,567112096,356
567112096_10155403992987097,,250,5,2018-07-02 17:00:00.000,263,0,567112096,250
567112096_10155404096892097,,134,2,2018-07-02 17:00:00.000,141,0,567112096,134
567112096_10155404222642097,,62,2,2018-07-02 17:00:00.000,66,0,567112096,62
567112096_10155405015227097,,229,14,2018-07-02 17:00:00.000,233,1,567112096,229
567112096_10155405890912097,,326,39,2018-07-03 17:00:00.000,329,0,567112096,326
567112096_10155407018532097,,179,9,2018-07-03 17:00:00.000,180,0,567112096,179
567112096_10155407949967097,,92,9,2018-07-04 17:00:00.000,96,1,567112096,92
567112096_10155408223472097,,152,13,2018-07-04 17:00:00.000,151,0,567112096,152
567112096_10155408293977097,,131,11,2018-07-04 17:00:00.000,132,0,567112096,131
567112096_10155408442972097,,152,12,2018-07-04 17:00:00.000,155,0,567112096,152
567112096_10155408751062097,,298,30,2018-07-04 17:00:00.000,304,0,567112096,298
567112096_10155409012117097,,250,2,2018-07-04 17:00:00.000,277,0,567112096,250
567112096_10155409143312097,,210,2,2018-07-04 17:00:00.000,226,0,567112096,210
567112096_10155410113537097,,257,1,2018-07-05 17:00:00.000,280,0,567112096,257
567112096_10155410360387097,,197,0,2018-07-05 17:00:00.000,222,0,567112096,197
567112096_10155410598667097,,158,0,2018-07-05 17:00:00.000,188,0,567112096,158
567112096_10155410906817097,,186,6,2018-07-05 17:00:00.000,209,0,567112096,186
567112096_10155412013467097,,142,19,2018-07-06 17:00:00.000,139,0,567112096,142
567112096_10155412308942097,,102,8,2018-07-06 17:00:00.000,138,0,567112096,102
567112096_10155412499707097,,60,16,2018-07-06 17:00:00.000,53,0,567112096,60
567112096_10155413998707097,,494,32,2018-07-07 17:00:00.000,528,0,567112096,494
567112096_10155414230942097,,414,25,2018-07-07 17:00:00.000,444,0,567112096,414
567112096_10155414668977097,,121,10,2018-07-07 17:00:00.000,116,0,567112096,121
567112096_10155416283877097,,449,28,2018-07-08 17:00:00.000,479,1,567112096,449
567112096_10155416447082097,,383,13,2018-07-08 17:00:00.000,415,0,567112096,383
567112096_10155418185772097,,366,13,2018-07-09 17:00:00.000,388,0,567112096,366
567112096_10155418278912097,,344,14,2018-07-09 17:00:00.000,379,0,567112096,344
567112096_10155418385552097,0,370,7,2018-07-09 17:00:00.000,395,1,567112096,370
567112096_10155418638612097,,350,10,2018-07-09 17:00:00.000,372,0,567112096,350
567112096_10155418893047097,,363,11,2018-07-09 17:00:00.000,399,0,567112096,363
567112096_10155419098652097,,313,8,2018-07-09 17:00:00.000,328,0,567112096,313
567112096_10155419265657097,,312,3,2018-07-09 17:00:00.000,344,0,567112096,312
567112096_10155420677462097,,272,10,2018-07-10 17:00:00.000,358,0,567112096,272
567112096_10155420797727097,,299,13,2018-07-10 17:00:00.000,375,0,567112096,299
567112096_10155421219472097,0,275,10,2018-07-10 17:00:00.000,348,5,567112096,275
567112096_10155421462862097,,214,0,2018-07-10 17:00:00.000,325,0,567112096,214
567112096_10155422692747097,,249,0,2018-07-11 17:00:00.000,0,0,567112096,249
567112096_10155422865882097,,261,3,2018-07-11 17:00:00.000,345,0,567112096,261
567112096_10155423194752097,0,263,19,2018-07-11 17:00:00.000,367,3,567112096,263
567112096_10155424241117097,0,262,11,2018-07-12 17:00:00.000,370,4,567112096,262
567112096_10155424719387097,,227,3,2018-07-12 17:00:00.000,341,0,567112096,227
567112096_10155424928362097,,240,6,2018-07-12 17:00:00.000,354,0,567112096,240
567112096_10155425140927097,,213,2,2018-07-12 17:00:00.000,317,0,567112096,213
567112096_10155425180227097,,250,8,2018-07-12 17:00:00.000,364,0,567112096,250
567112096_10155425188072097,,423,28,2018-07-12 17:00:00.000,524,0,567112096,423
567112096_10155425209222097,,421,34,2018-07-12 17:00:00.000,522,0,567112096,421
567112096_10155425646707097,,397,21,2018-07-12 17:00:00.000,496,0,567112096,397
567112096_10155425741752097,,224,8,2018-07-12 17:00:00.000,335,0,567112096,224
567112096_10155426875257097,,339,11,2018-07-13 17:00:00.000,443,0,567112096,339
567112096_10155427008412097,,215,6,2018-07-13 17:00:00.000,325,1,567112096,215
567112096_10155429064447097,,165,7,2018-07-14 17:00:00.000,188,0,567112096,165
567112096_10155429382027097,,90,4,2018-07-14 17:00:00.000,94,0,567112096,90
567112096_10155429428547097,,118,4,2018-07-14 17:00:00.000,128,1,567112096,118
567112096_10155429944372097,0,224,15,2018-07-14 17:00:00.000,474,1,567112096,224
567112096_10155430003047097,,226,12,2018-07-14 17:00:00.000,337,1,567112096,226
567112096_10155431904307097,,222,28,2018-07-15 17:00:00.000,343,0,567112096,222
567112096_10155432117482097,0,230,13,2018-07-15 17:00:00.000,346,2,567112096,230
567112096_10155433526797097,,299,6,2018-07-16 17:00:00.000,397,0,567112096,299
567112096_10155434043497097,,239,6,2018-07-16 17:00:00.000,358,0,567112096,239
567112096_10155435515687097,,268,3,2018-07-17 17:00:00.000,401,0,567112096,268
567112096_10155435762672097,,297,8,2018-07-17 17:00:00.000,408,0,567112096,297
567112096_10155436070917097,,249,4,2018-07-17 17:00:00.000,374,0,567112096,249
567112096_10155436298897097,,368,10,2018-07-17 17:00:00.000,472,0,567112096,368
567112096_10155436370622097,,275,11,2018-07-17 17:00:00.000,384,0,567112096,275
567112096_10155438155127097,,245,3,2018-07-18 17:00:00.000,357,0,567112096,245
567112096_10155438656782097,,523,33,2018-07-18 17:00:00.000,637,0,567112096,523
567112096_10155438975202097,,260,10,2018-07-18 17:00:00.000,358,0,567112096,260
567112096_10155440731447097,,251,6,2018-07-19 17:00:00.000,364,0,567112096,251
567112096_10155441072562097,0,277,23,2018-07-19 17:00:00.000,386,18,567112096,277
567112096_10155441150407097,,210,6,2018-07-19 17:00:00.000,347,0,567112096,210
567112096_10155441586502097,,324,9,2018-07-19 17:00:00.000,443,0,567112096,324
567112096_10155442795787097,0,247,7,2018-07-20 17:00:00.000,356,1,567112096,247
567112096_10155443183477097,,254,10,2018-07-20 17:00:00.000,365,0,567112096,254
567112096_10155443345092097,0,637,17,2018-07-20 17:00:00.000,866,1,567112096,637
567112096_10155444958772097,,249,4,2018-07-21 17:00:00.000,374,0,567112096,249
567112096_10155445155447097,,170,0,2018-07-21 17:00:00.000,315,0,567112096,170
567112096_10155445181117097,,232,0,2018-07-21 17:00:00.000,371,0,567112096,232
567112096_10155445365322097,,280,30,2018-07-21 17:00:00.000,406,0,567112096,280
567112096_10155445479387097,,261,3,2018-07-21 17:00:00.000,399,0,567112096,261
567112096_10155447122047097,,109,16,2018-07-22 17:00:00.000,104,0,567112096,109
567112096_10155447123412097,,250,16,2018-07-22 17:00:00.000,361,0,567112096,250
567112096_10155447574517097,,235,10,2018-07-22 17:00:00.000,363,0,567112096,235
567112096_10155448053257097,,275,7,2018-07-22 17:00:00.000,405,0,567112096,275
567112096_10155448136322097,0,249,6,2018-07-22 17:00:00.000,394,11,567112096,249
567112096_10155449268987097,,227,5,2018-07-23 17:00:00.000,355,0,567112096,227
567112096_10155449321682097,,258,4,2018-07-23 17:00:00.000,378,0,567112096,258
567112096_10155449370917097,,213,0,2018-07-23 17:00:00.000,352,0,567112096,213
567112096_10155450049767097,,213,0,2018-07-23 17:00:00.000,355,0,567112096,213
567112096_10155450077072097,,233,4,2018-07-23 17:00:00.000,377,0,567112096,233
567112096_10155451248442097,,205,0,2018-07-24 17:00:00.000,350,0,567112096,205
567112096_10155451520292097,0,217,7,2018-07-24 17:00:00.000,365,2,567112096,217
567112096_10155451863592097,,185,3,2018-07-24 17:00:00.000,333,0,567112096,185
567112096_10155452422437097,,402,35,2018-07-25 17:00:00.000,556,0,567112096,402
567112096_10155453300262097,,64,13,2018-07-25 17:00:00.000,59,0,567112096,64
567112096_10155453536117097,,188,3,2018-07-25 17:00:00.000,359,0,567112096,188
567112096_10155453585727097,,198,6,2018-07-25 17:00:00.000,357,0,567112096,198
567112096_10155453666567097,,220,6,2018-07-25 17:00:00.000,365,0,567112096,220
567112096_10155453750617097,,218,3,2018-07-25 17:00:00.000,379,0,567112096,218
567112096_10155455541592097,0,267,4,2018-07-26 17:00:00.000,445,1,567112096,267
567112096_10155457984172097,,242,11,2018-07-27 17:00:00.000,397,0,567112096,242
567112096_10155460028392097,,323,12,2018-07-28 17:00:00.000,466,0,567112096,323
567112096_10155460271802097,,427,43,2018-07-28 17:00:00.000,585,0,567112096,427
567112096_10155461909427097,,329,25,2018-07-29 17:00:00.000,483,0,567112096,329
567112096_10155462190512097,0,177,3,2018-07-29 17:00:00.000,350,1,567112096,177
567112096_10155462485937097,,268,23,2018-07-29 17:00:00.000,424,2,567112096,268
567112096_10155462608007097,,266,14,2018-07-29 17:00:00.000,410,0,567112096,266
567112096_10155464496147097,,199,4,2018-07-30 17:00:00.000,345,0,567112096,199
567112096_10155465073242097,,297,13,2018-07-30 17:00:00.000,457,0,567112096,297
567112096_10155465094547097,0,356,16,2018-07-30 17:00:00.000,514,1,567112096,356
567112096_10155466862187097,,201,4,2018-07-31 17:00:00.000,363,0,567112096,201
567112096_10155466931932097,,173,1,2018-07-31 17:00:00.000,337,0,567112096,173
567112096_10155466939957097,,224,6,2018-07-31 17:00:00.000,398,0,567112096,224
567112096_10155467666112097,,309,11,2018-07-31 17:00:00.000,443,0,567112096,309
567112096_10155468587742097,,191,4,2018-08-01 17:00:00.000,344,0,567112096,191
567112096_10155468786962097,,202,6,2018-08-01 17:00:00.000,339,1,567112096,202
567112096_10155468845032097,,259,13,2018-08-01 17:00:00.000,385,0,567112096,259
567112096_10155468897687097,,174,0,2018-08-01 17:00:00.000,0,0,567112096,174
567112096_10155469508902097,,399,28,2018-08-01 17:00:00.000,536,0,567112096,399
567112096_10155469631982097,,230,15,2018-08-01 17:00:00.000,379,0,567112096,230
567112096_10155470884757097,,164,4,2018-08-02 17:00:00.000,331,0,567112096,164
567112096_10155470913707097,,199,12,2018-08-02 17:00:00.000,336,0,567112096,199
567112096_10155470953547097,0,273,0,2018-08-02 17:00:00.000,419,3,567112096,273
567112096_10155470953557097,0,197,5,2018-08-02 17:00:00.000,354,1,567112096,197
567112096_10155471031072097,,96,9,2018-08-02 17:00:00.000,325,0,567112096,96
567112096_10155471050122097,,104,4,2018-08-02 17:00:00.000,106,0,567112096,104
567112096_10155471050137097,,52,6,2018-08-02 17:00:00.000,48,0,567112096,52
567112096_10155471050442097,,38,4,2018-08-02 17:00:00.000,36,0,567112096,38
567112096_10155471050542097,,29,6,2018-08-02 17:00:00.000,27,0,567112096,29
567112096_10155471220082097,0,216,7,2018-08-02 17:00:00.000,362,1,567112096,216
567112096_10155471264467097,,34,3,2018-08-02 17:00:00.000,31,0,567112096,34
567112096_10155471311227097,,198,8,2018-08-02 17:00:00.000,335,0,567112096,198
567112096_10155473462847097,,66,12,2018-08-03 17:00:00.000,59,0,567112096,66
567112096_10155473773932097,,193,4,2018-08-03 17:00:00.000,334,0,567112096,193
567112096_10155474195142097,,310,10,2018-08-03 17:00:00.000,453,0,567112096,310
567112096_10155474397587097,,227,9,2018-08-04 17:00:00.000,374,0,567112096,227
567112096_10155475456517097,,195,2,2018-08-04 17:00:00.000,349,0,567112096,195
567112096_10155475671967097,,209,7,2018-08-04 17:00:00.000,343,0,567112096,209
567112096_10155475809372097,,57,9,2018-08-04 17:00:00.000,52,1,567112096,57
567112096_10155475840222097,,27,1,2018-08-04 17:00:00.000,25,0,567112096,27
567112096_10155477058117097,,384,19,2018-08-05 17:00:00.000,516,0,567112096,384
567112096_10155477267307097,,178,1,2018-08-05 17:00:00.000,348,0,567112096,178
567112096_10155478008022097,,206,7,2018-08-05 17:00:00.000,355,0,567112096,206
567112096_10155478085502097,,245,20,2018-08-05 17:00:00.000,391,0,567112096,245
567112096_10155479174962097,0,319,27,2018-08-06 17:00:00.000,449,3,567112096,319
567112096_10155479339072097,0,184,0,2018-08-06 17:00:00.000,342,1,567112096,184
567112096_10155479450287097,,211,6,2018-08-06 17:00:00.000,351,0,567112096,211
567112096_10155479664237097,,283,20,2018-08-06 17:00:00.000,428,0,567112096,283
567112096_10155480228342097,,205,14,2018-08-06 17:00:00.000,355,0,567112096,205
567112096_10155481037287097,,182,2,2018-08-07 17:00:00.000,334,1,567112096,182
567112096_10155481328677097,,211,6,2018-08-07 17:00:00.000,389,0,567112096,211
567112096_10155482837097097,,197,3,2018-08-08 17:00:00.000,361,0,567112096,197
567112096_10155483621872097,,190,1,2018-08-08 17:00:00.000,349,0,567112096,190
567112096_10155484228527097,,220,6,2018-08-08 17:00:00.000,376,0,567112096,220
567112096_10155485740477097,,249,8,2018-08-09 17:00:00.000,394,0,567112096,249
567112096_10155488551342097,,176,20,2018-08-10 17:00:00.000,354,0,567112096,176
567112096_10155488716302097,0,452,94,2018-08-11 17:00:00.000,637,1,567112096,452
567112096_10155489700632097,,216,11,2018-08-11 17:00:00.000,411,0,567112096,216
567112096_10155490330952097,0,169,11,2018-08-11 17:00:00.000,373,1,567112096,169
567112096_10155490354922097,,161,5,2018-08-11 17:00:00.000,342,0,567112096,161
567112096_10155491846977097,,218,7,2018-08-12 17:00:00.000,395,0,567112096,218
567112096_10155492176317097,,261,19,2018-08-12 17:00:00.000,443,0,567112096,261
567112096_10155492774872097,0,434,63,2018-08-12 17:00:00.000,595,4,567112096,434
567112096_10155492849797097,0,234,7,2018-08-12 17:00:00.000,403,2,567112096,234
567112096_10155493960982097,,212,10,2018-08-13 17:00:00.000,386,0,567112096,212
567112096_10155494246417097,,274,19,2018-08-13 17:00:00.000,457,0,567112096,274
567112096_10155494393422097,,219,10,2018-08-13 17:00:00.000,390,0,567112096,219
567112096_10155494672422097,,199,4,2018-08-13 17:00:00.000,372,0,567112096,199
567112096_10155494793652097,,211,10,2018-08-13 17:00:00.000,379,0,567112096,211
567112096_10155494826977097,,244,8,2018-08-13 17:00:00.000,408,0,567112096,244
567112096_10155494860062097,,285,20,2018-08-13 17:00:00.000,458,0,567112096,285
567112096_10155495936957097,,224,12,2018-08-14 17:00:00.000,384,0,567112096,224
567112096_10155496112507097,,179,1,2018-08-14 17:00:00.000,377,0,567112096,179
567112096_10155496146167097,,165,2,2018-08-14 17:00:00.000,347,0,567112096,165
567112096_10155496160537097,,173,5,2018-08-14 17:00:00.000,355,1,567112096,173
567112096_10155496355112097,,150,4,2018-08-14 17:00:00.000,345,0,567112096,150
567112096_10155496363647097,,139,1,2018-08-14 17:00:00.000,323,1,567112096,139
567112096_10155496376122097,,200,8,2018-08-14 17:00:00.000,386,0,567112096,200
567112096_10155496390907097,,315,0,2018-08-14 17:00:00.000,512,0,567112096,315
567112096_10155496391477097,,131,5,2018-08-14 17:00:00.000,335,0,567112096,131
567112096_10155496492687097,,211,9,2018-08-14 17:00:00.000,395,0,567112096,211
567112096_10155496514242097,0,29,10,2018-08-14 17:00:00.000,26,1,567112096,29
567112096_10155497017467097,,109,2,2018-08-14 17:00:00.000,305,0,567112096,109
567112096_10155498150322097,,169,5,2018-08-15 17:00:00.000,339,0,567112096,169
567112096_10155498258177097,,176,4,2018-08-15 17:00:00.000,334,0,567112096,176
567112096_10155498386602097,,323,15,2018-08-15 17:00:00.000,466,0,567112096,323
567112096_10155498652652097,,169,11,2018-08-15 17:00:00.000,316,0,567112096,169
567112096_10155498740632097,,341,10,2018-08-15 17:00:00.000,336,0,567112096,341
567112096_10155498742477097,,206,1,2018-08-15 17:00:00.000,356,0,567112096,206
567112096_10155498903472097,,214,12,2018-08-15 17:00:00.000,370,0,567112096,214
567112096_10155500245147097,,194,8,2018-08-16 17:00:00.000,342,1,567112096,194
567112096_10155500344867097,,240,19,2018-08-16 17:00:00.000,393,0,567112096,240
567112096_10155500661017097,0,64,5,2018-08-16 17:00:00.000,61,3,567112096,64
567112096_10155500663417097,,28,2,2018-08-16 17:00:00.000,26,0,567112096,28
567112096_10155500670632097,,186,14,2018-08-16 17:00:00.000,338,0,567112096,186
567112096_10155500678027097,0,31,1,2018-08-16 17:00:00.000,30,1,567112096,31
567112096_10155500905712097,,158,4,2018-08-16 17:00:00.000,330,0,567112096,158
567112096_10155501165557097,0,634,23,2018-08-16 17:00:00.000,1021,1,567112096,634
567112096_10155502486827097,,21,3,2018-08-17 17:00:00.000,20,0,567112096,21
567112096_10155502589542097,,32,6,2018-08-17 17:00:00.000,28,0,567112096,32
567112096_10155502618662097,,141,1,2018-08-17 17:00:00.000,308,0,567112096,141
567112096_10155502899397097,,178,4,2018-08-17 17:00:00.000,331,0,567112096,178
567112096_10155503126572097,,192,11,2018-08-17 17:00:00.000,351,0,567112096,192
567112096_10155504678642097,,184,16,2018-08-18 17:00:00.000,335,1,567112096,184
567112096_10155504829142097,,194,20,2018-08-18 17:00:00.000,353,0,567112096,194
567112096_10155504830862097,0,161,11,2018-08-18 17:00:00.000,307,6,567112096,161
567112096_10155504904262097,0,140,9,2018-08-18 17:00:00.000,324,1,567112096,140
567112096_10155504920352097,,151,0,2018-08-18 17:00:00.000,311,0,567112096,151
567112096_10155505536137097,,49,1,2018-08-18 17:00:00.000,49,0,567112096,49
567112096_10155505655517097,,273,26,2018-08-18 17:00:00.000,426,0,567112096,273
